timestamp,ver,product_family,country,device_type,os,checkout_failure_count,payment_api_failure_count,purchase_count,revenue
2018-12-06 04:25:29,ECOM_200,Clothes,GreatBritain,Mobile,iOS,1586.2215,2716.3437,17107.1161,13624.4626
2018-12-06 04:25:29,ECOM_200,Shoes,GreatBritain,Mobile,iOS,1835.3706,1519.7684,14553.6379,24952.8321
2018-12-07 04:25:29,ECOM_200,Clothes,USA,Mobile,iOS,3333.1757,1505.5469,10631.8352,14428.2197
2018-12-07 04:25:29,ECOM_200,Shoes,USA,Mobile,iOS,1352.3533,2245.9618,7122.2109,17716.8887
2018-12-07 04:25:29,ECOM_200,Clothes,Canada,Mobile,iOS,1876.2195,1890.9193,12822.3682,11071.327
2018-12-07 04:25:29,ECOM_200,Shoes,Canada,Mobile,iOS,2708.7557,1722.0519,15005.8517,13777.4044
2018-12-07 04:25:29,ECOM_200,Clothes,GreatBritain,Mobile,iOS,1663.9131,2755.9343,17595.3225,13721.072
2018-12-07 04:25:29,ECOM_200,Shoes,GreatBritain,Mobile,iOS,1841.236,1537.8939,14534.6046,26499.681
2018-12-08 04:25:29,ECOM_200,Clothes,USA,Mobile,iOS,3408.7441,1520.1782,10749.5772,14444.7648
2018-12-08 04:25:29,ECOM_200,Shoes,USA,Mobile,iOS,1384.897,2270.6539,7715.2099,18905.8624
2018-12-08 04:25:29,ECOM_200,Clothes,Canada,Mobile,iOS,1912.0433,1905.4882,12818.7675,11129.0047
2018-12-08 04:25:29,ECOM_200,Shoes,Canada,Mobile,iOS,2741.4543,1694.5971,15046.8234,14286.5858
2018-12-08 04:25:29,ECOM_200,Clothes,GreatBritain,Mobile,iOS,1621.3065,2819.6997,17341.7883,14004.0057
2018-12-08 04:25:29,ECOM_200,Shoes,GreatBritain,Mobile,iOS,1785.5523,1564.3578,14860.8078,25478.1905
2018-12-09 04:25:29,ECOM_200,Clothes,USA,Mobile,iOS,3389.7453,1557.4551,11350.416,14922.8519
2018-12-09 04:25:29,ECOM_200,Shoes,USA,Mobile,iOS,1374.6573,2313.2075,7872.4743,19590.3051
2018-12-09 04:25:29,ECOM_200,Clothes,Canada,Mobile,iOS,2031.9877,1896.4322,13198.0788,11561.4722
2018-12-09 04:25:29,ECOM_200,Shoes,Canada,Mobile,iOS,2852.7742,1663.5252,15591.3471,14439.2895
2018-12-09 04:25:29,ECOM_200,Clothes,GreatBritain,Mobile,iOS,1627.7894,2826.7551,17645.823,14581.1503
2018-12-09 04:25:29,ECOM_200,Shoes,GreatBritain,Mobile,iOS,1803.2372,1531.9242,15169.6044,25762.3667
2018-12-10 04:25:29,ECOM_200,Clothes,USA,Mobile,iOS,3410.7321,1548.7379,11754.4476,15031.7365
2018-12-10 04:25:29,ECOM_200,Shoes,USA,Mobile,iOS,1386.0718,2321.3111,8420.9637,20439.3854
2018-12-10 04:25:29,ECOM_200,Clothes,Canada,Mobile,iOS,2085.9845,1949.8969,13407.905,12168.3208
2018-12-10 04:25:29,ECOM_200,Shoes,Canada,Mobile,iOS,2853.7092,1702.5691,16743.4432,15207.1965
2018-12-10 04:25:29,ECOM_200,Clothes,GreatBritain,Mobile,iOS,1644.9932,2994.9742,17641.8289,14533.449
2018-12-10 04:25:29,ECOM_200,Shoes,GreatBritain,Mobile,iOS,1864.0345,1591.4003,15479.0006,25551.8449
2018-12-11 04:25:29,ECOM_200,Clothes,USA,Mobile,iOS,3302.9152,1527.8039,12056.9729,16391.8762
2018-12-11 04:25:29,ECOM_200,Shoes,USA,Mobile,iOS,1421.273,2338.2338,8524.5479,21441.9062
2018-12-11 04:25:29,ECOM_200,Clothes,Canada,Mobile,iOS,2158.891,2042.404,13724.341,12628.4752
2018-12-11 04:25:29,ECOM_200,Shoes,Canada,Mobile,iOS,2960.4486,1697.7136,16878.3878,16355.094
2018-12-11 04:25:29,ECOM_200,Clothes,GreatBritain,Mobile,iOS,1652.0137,2954.0694,18047.0237,15032.9847
2018-12-11 04:25:29,ECOM_200,Shoes,GreatBritain,Mobile,iOS,1853.4936,1572.2521,16025.7197,26278.9881
2018-12-12 04:25:29,ECOM_200,Clothes,USA,Mobile,iOS,3309.431,1492.859,12441.5888,16641.4336
2018-12-12 04:25:29,ECOM_200,Shoes,USA,Mobile,iOS,1373.2183,2290.9666,8708.4037,22273.3985
2018-12-12 04:25:29,ECOM_200,Clothes,Canada,Mobile,iOS,2218.1404,1994.8605,13993.3993,12997.275
2018-12-12 04:25:29,ECOM_200,Shoes,Canada,Mobile,iOS,3066.4998,1665.4545,17615.1841,16551.1014
2018-12-12 04:25:29,ECOM_200,Clothes,GreatBritain,Mobile,iOS,1620.6865,3027.2792,18702.2984,14839.0412
2018-12-12 04:25:29,ECOM_200,Shoes,GreatBritain,Mobile,iOS,1811.0516,1566.2232,15701.5908,27337.37
2018-12-13 04:25:29,ECOM_200,Clothes,USA,Mobile,iOS,3377.9378,1543.6497,12849.2291,17445.7382
2018-12-13 04:25:29,ECOM_200,Shoes,USA,Mobile,iOS,1402.777,2338.7259,9092.2905,22920.4462
2018-12-13 04:25:29,ECOM_200,Clothes,Canada,Mobile,iOS,2273.9592,2024.3144,13963.3326,12971.2394
2018-12-13 04:25:29,ECOM_200,Shoes,Canada,Mobile,iOS,3052.7068,1687.5824,17588.4223,16348.9446
2018-12-13 04:25:29,ECOM_200,Clothes,GreatBritain,Mobile,iOS,1605.1276,3052.5096,18234.4755,15308.8116
2018-12-13 04:25:29,ECOM_200,Shoes,GreatBritain,Mobile,iOS,1910.1223,1599.5661,15843.7853,26936.3324
2018-12-14 04:25:29,ECOM_200,Clothes,USA,Mobile,iOS,3509.1462,1485.6678,13583.0722,18371.5867
2018-12-14 04:25:29,ECOM_200,Shoes,USA,Mobile,iOS,1370.7586,2344.1453,9296.3856,23570.6385
2018-12-14 04:25:29,ECOM_200,Clothes,Canada,Mobile,iOS,2247.1301,2102.7419,14297.8663,12876.9705
2018-12-14 04:25:29,ECOM_200,Shoes,Canada,Mobile,iOS,3140.808,1732.8807,17498.8065,16286.3469
2018-12-14 04:25:29,ECOM_200,Clothes,GreatBritain,Mobile,iOS,1632.8212,3089.995,18010.1778,15284.1702
2018-12-14 04:25:29,ECOM_200,Shoes,GreatBritain,Mobile,iOS,1841.3136,1602.4585,16225.8001,26121.4524
2018-12-15 04:25:29,ECOM_200,Clothes,USA,Mobile,iOS,3273.3932,1547.7533,13640.8404,18114.8694
2018-12-15 04:25:29,ECOM_200,Shoes,USA,Mobile,iOS,1377.6762,2373.7449,9471.2666,23699.6789
2018-12-15 04:25:29,ECOM_200,Clothes,Canada,Mobile,iOS,2219.6264,2095.7399,14320.5438,12931.0731
2018-12-15 04:25:29,ECOM_200,Shoes,Canada,Mobile,iOS,3102.8307,1631.6776,17311.2045,16559.4339
2018-12-15 04:25:29,ECOM_200,Clothes,GreatBritain,Mobile,iOS,1607.7266,3081.3135,16822.2802,14895.2693
2018-12-15 04:25:29,ECOM_200,Shoes,GreatBritain,Mobile,iOS,1829.4669,1564.7796,16074.4286,24387.1949
2018-12-16 04:25:29,ECOM_200,Clothes,USA,Mobile,iOS,3406.6179,1545.4899,13414.6272,17973.6616
2018-12-16 04:25:29,ECOM_200,Shoes,USA,Mobile,iOS,1365.4937,2266.4961,9276.2789,23665.2014
2018-12-16 04:25:29,ECOM_200,Clothes,Canada,Mobile,iOS,2300.4556,2100.3724,14942.8784,13175.4879
2018-12-16 04:25:29,ECOM_200,Shoes,Canada,Mobile,iOS,3211.0763,1650.1397,18120.162,16960.8437
2018-12-16 04:25:29,ECOM_200,Clothes,GreatBritain,Mobile,iOS,1648.3654,2956.6242,15754.7811,14808.8659
2018-12-16 04:25:29,ECOM_200,Shoes,GreatBritain,Mobile,iOS,1839.211,1558.8228,15848.2663,23327.9042
2018-12-17 04:25:29,ECOM_200,Clothes,USA,Mobile,iOS,3479.4973,1472.1062,13418.288,18071.5736
2018-12-17 04:25:29,ECOM_200,Shoes,USA,Mobile,iOS,1306.2721,2364.7951,9322.1109,23263.707
2018-12-17 04:25:29,ECOM_200,Clothes,Canada,Mobile,iOS,2311.3034,2170.322,14466.1663,13681.6857
2018-12-17 04:25:29,ECOM_200,Shoes,Canada,Mobile,iOS,3299.2565,1663.7276,18294.0903,17274.2035
2018-12-17 04:25:29,ECOM_200,Clothes,GreatBritain,Mobile,iOS,1615.3992,2921.1023,14603.1994,14335.1353
2018-12-17 04:25:29,ECOM_200,Shoes,GreatBritain,Mobile,iOS,1871.4533,1594.674,15340.3116,21629.9767
2018-12-18 04:25:29,ECOM_200,Clothes,USA,Mobile,iOS,3374.2846,1547.2792,13931.1862,18735.4488
2018-12-18 04:25:29,ECOM_200,Shoes,USA,Mobile,iOS,1417.755,2230.9927,9797.821,24114.8345
2018-12-18 04:25:29,ECOM_200,Clothes,Canada,Mobile,iOS,2328.8177,2231.2559,14874.9437,13632.7679
2018-12-18 04:25:29,ECOM_200,Shoes,Canada,Mobile,iOS,3355.7774,1650.5276,18819.7275,17195.9632
2018-12-18 04:25:29,ECOM_200,Clothes,GreatBritain,Mobile,iOS,1615.9773,2724.7992,13396.355,13547.3794
2018-12-18 04:25:29,ECOM_200,Shoes,GreatBritain,Mobile,iOS,1822.2504,1520.9343,14143.2788,19802.6321
2018-12-19 04:25:29,ECOM_200,Clothes,USA,Mobile,iOS,3472.2553,1520.0604,13946.6843,18795.1308
2018-12-19 04:25:29,ECOM_200,Shoes,USA,Mobile,iOS,1396.322,2325.2128,9843.5547,24569.1841
2018-12-19 04:25:29,ECOM_200,Clothes,Canada,Mobile,iOS,2255.7356,2228.3033,15063.4613,13154.1324
2018-12-19 04:25:29,ECOM_200,Shoes,Canada,Mobile,iOS,3346.5895,1694.891,17264.9107,16601.7163
2018-12-19 04:25:29,ECOM_200,Clothes,GreatBritain,Mobile,iOS,1698.3903,2618.4935,12756.3665,13162.4404
2018-12-19 04:25:29,ECOM_200,Shoes,GreatBritain,Mobile,iOS,1839.0875,1566.4203,13690.9132,18758.0744
2018-12-20 04:25:29,ECOM_200,Clothes,USA,Mobile,iOS,3512.9383,1542.7217,13846.6552,18383.2062
2018-12-20 04:25:29,ECOM_200,Shoes,USA,Mobile,iOS,1335.0804,2254.2686,9742.9107,24870.4705
2018-12-20 04:25:29,ECOM_200,Clothes,Canada,Mobile,iOS,2145.3104,2190.6126,15015.4496,12413.1432
2018-12-20 04:25:29,ECOM_200,Shoes,Canada,Mobile,iOS,3239.2787,1700.8649,16815.6154,16206.126
2018-12-20 04:25:29,ECOM_200,Clothes,GreatBritain,Mobile,iOS,1668.8843,2534.8717,12372.6432,12928.3343
2018-12-20 04:25:29,ECOM_200,Shoes,GreatBritain,Mobile,iOS,1914.0462,1525.1965,13293.7937,17997.5257
2018-12-21 04:25:29,ECOM_200,Clothes,USA,Mobile,iOS,3605.9295,1545.5911,13616.4678,18324.6407
2018-12-21 04:25:29,ECOM_200,Shoes,USA,Mobile,iOS,1392.4606,2325.3657,9551.7962,23890.7967
2018-12-21 04:25:29,ECOM_200,Clothes,Canada,Mobile,iOS,2019.0283,2125.3656,14907.3064,11742.9199
2018-12-21 04:25:29,ECOM_200,Shoes,Canada,Mobile,iOS,3305.9029,1705.0864,15743.638,14731.7492
2018-12-21 04:25:29,ECOM_200,Clothes,GreatBritain,Mobile,iOS,1662.3172,2332.0285,12560.4677,12401.101
2018-12-21 04:25:29,ECOM_200,Shoes,GreatBritain,Mobile,iOS,1840.5773,1566.1372,12856.4946,18777.662
2018-12-22 04:25:29,ECOM_200,Clothes,USA,Mobile,iOS,3332.896,1550.5546,13039.2385,17502.0885
2018-12-22 04:25:29,ECOM_200,Shoes,USA,Mobile,iOS,1397.0138,2388.9579,8995.0291,23160.5603
2018-12-22 04:25:29,ECOM_200,Clothes,Canada,Mobile,iOS,1855.1348,2101.6848,14023.1913,10554.2004
2018-12-22 04:25:29,ECOM_200,Shoes,Canada,Mobile,iOS,3172.1856,1634.5522,14424.2727,13530.1917
2018-12-22 04:25:29,ECOM_200,Clothes,GreatBritain,Mobile,iOS,1607.5138,2357.0261,12416.9692,12009.4019
2018-12-22 04:25:29,ECOM_200,Shoes,GreatBritain,Mobile,iOS,1886.2898,1474.7292,12495.2796,18624.1899
2018-12-23 04:25:29,ECOM_200,Clothes,USA,Mobile,iOS,3486.334,1531.1273,12133.0173,15969.6051
2018-12-23 04:25:29,ECOM_200,Shoes,USA,Mobile,iOS,1353.6579,2348.9028,8413.5634,20894.2719
2018-12-23 04:25:29,ECOM_200,Clothes,Canada,Mobile,iOS,1702.4498,2004.3763,14104.2752,9594.3254
2018-12-23 04:25:29,ECOM_200,Shoes,Canada,Mobile,iOS,2992.7334,1664.3492,13193.7414,12657.0566
2018-12-23 04:25:29,ECOM_200,Clothes,GreatBritain,Mobile,iOS,1606.7853,2472.7449,13010.2238,12369.5714
2018-12-23 04:25:29,ECOM_200,Shoes,GreatBritain,Mobile,iOS,1832.552,1571.9925,13271.8661,19022.9471
2018-12-24 04:25:29,ECOM_200,Clothes,USA,Mobile,iOS,3492.6535,1538.6226,11129.2054,14902.9801
2018-12-24 04:25:29,ECOM_200,Shoes,USA,Mobile,iOS,1329.1441,2398.5832,7553.7222,19384.137
2018-12-24 04:25:29,ECOM_200,Clothes,Canada,Mobile,iOS,1617.1368,1878.823,13043.9937,9457.3749
2018-12-24 04:25:29,ECOM_200,Shoes,Canada,Mobile,iOS,2874.3431,1676.5901,12888.0888,12030.9009
2018-12-24 04:25:29,ECOM_200,Clothes,GreatBritain,Mobile,iOS,1598.3003,2480.6347,13088.0739,12257.1935
2018-12-24 04:25:29,ECOM_200,Shoes,GreatBritain,Mobile,iOS,1821.0107,1525.4571,13318.4244,19605.3067
2018-12-25 04:25:29,ECOM_200,Clothes,USA,Mobile,iOS,3397.0047,1559.6618,9992.4526,13568.8351
2018-12-25 04:25:29,ECOM_200,Shoes,USA,Mobile,iOS,1380.6641,2386.4806,6920.0079,17821.1155
2018-12-25 04:25:29,ECOM_200,Clothes,Canada,Mobile,iOS,1610.694,1832.5444,12296.594,9255.2189
2018-12-25 04:25:29,ECOM_200,Shoes,Canada,Mobile,iOS,2753.0906,1650.1042,12230.0429,11653.4545
2018-12-25 04:25:29,ECOM_200,Clothes,GreatBritain,Mobile,iOS,1636.5945,2519.9074,13924.6178,12404.9791
2018-12-25 04:25:29,ECOM_200,Shoes,GreatBritain,Mobile,iOS,1844.8262,1530.1437,13530.3288,20676.3486
2018-12-26 04:25:29,ECOM_200,Clothes,USA,Mobile,iOS,3444.9479,1510.5147,9616.0274,12979.8981
2018-12-26 04:25:29,ECOM_200,Shoes,USA,Mobile,iOS,1396.5064,2325.1577,6810.6351,16914.0594
2018-12-26 04:25:29,ECOM_200,Clothes,Canada,Mobile,iOS,1600.426,1846.6198,12244.091,9524.2081
2018-12-26 04:25:29,ECOM_200,Shoes,Canada,Mobile,iOS,2616.3889,1654.227,12683.7303,11895.9802
2018-12-26 04:25:29,ECOM_200,Clothes,GreatBritain,Mobile,iOS,1643.5274,2562.4739,14509.0529,12534.4789
2018-12-26 04:25:29,ECOM_200,Shoes,GreatBritain,Mobile,iOS,1824.2488,1579.002,13518.971,21466.1146
2018-12-27 04:25:29,ECOM_200,Clothes,USA,Mobile,iOS,3448.6173,1557.5686,9710.0187,12662.744
2018-12-27 04:25:29,ECOM_200,Shoes,USA,Mobile,iOS,1337.6261,2307.3202,6594.3258,16773.0445
2018-12-27 04:25:29,ECOM_200,Clothes,Canada,Mobile,iOS,1593.066,1795.7777,12387.8671,9218.5509
2018-12-27 04:25:29,ECOM_200,Shoes,Canada,Mobile,iOS,2630.4834,1660.1653,12655.4161,11874.5123
2018-12-27 04:25:29,ECOM_200,Clothes,GreatBritain,Mobile,iOS,1657.3412,2587.8451,15111.9578,12997.3868
2018-12-27 04:25:29,ECOM_200,Shoes,GreatBritain,Mobile,iOS,1879.3603,1583.1669,13779.7446,22903.411
2018-12-28 04:25:29,ECOM_200,Clothes,USA,Mobile,iOS,3476.3282,1523.3335,9553.7068,12838.8036
2018-12-28 04:25:29,ECOM_200,Shoes,USA,Mobile,iOS,1354.2305,2283.3194,6733.6043,17268.0385
2018-12-28 04:25:29,ECOM_200,Clothes,Canada,Mobile,iOS,1629.4431,1771.0901,12030.4038,9570.3942
2018-12-28 04:25:29,ECOM_200,Shoes,Canada,Mobile,iOS,2664.8545,1709.6123,12856.4876,11903.1042
2018-12-28 04:25:29,ECOM_200,Clothes,GreatBritain,Mobile,iOS,1681.2797,2681.6896,16006.6681,13514.9046
2018-12-28 04:25:29,ECOM_200,Shoes,GreatBritain,Mobile,iOS,1883.9677,1546.4093,14115.1418,22930.2343
2018-12-29 04:25:29,ECOM_200,Clothes,USA,Mobile,iOS,3468.7762,1497.312,9726.8005,13081.8865
2018-12-29 04:25:29,ECOM_200,Shoes,USA,Mobile,iOS,1351.2273,2224.8869,6937.7556,16712.4559
2018-12-29 04:25:29,ECOM_200,Clothes,Canada,Mobile,iOS,1689.3228,1785.6523,12594.4685,10067.7346
2018-12-29 04:25:29,ECOM_200,Shoes,Canada,Mobile,iOS,2675.7435,1638.0156,13816.4623,12315.3939
2018-12-29 04:25:29,ECOM_200,Clothes,GreatBritain,Mobile,iOS,1612.9835,2657.0687,16586.9614,13455.4261
2018-12-29 04:25:29,ECOM_200,Shoes,GreatBritain,Mobile,iOS,1859.7916,1558.0058,14159.3719,24244.8109
2018-12-30 04:25:29,ECOM_200,Clothes,USA,Mobile,iOS,3345.2057,1500.223,9975.2852,13566.0697
2018-12-30 04:25:29,ECOM_200,Shoes,USA,Mobile,iOS,1328.4149,2253.8275,6845.3117,16995.857
2018-12-30 04:25:29,ECOM_200,Clothes,Canada,Mobile,iOS,1791.1923,1860.0118,12790.4372,10368.6639
2018-12-30 04:25:29,ECOM_200,Shoes,Canada,Mobile,iOS,2717.7417,1714.0727,13754.9361,13058.669
2018-12-30 04:25:29,ECOM_200,Clothes,GreatBritain,Mobile,iOS,1660.1239,2746.6936,17115.3233,13698.6512
2018-12-30 04:25:29,ECOM_200,Shoes,GreatBritain,Mobile,iOS,1840.7575,1560.3929,15145.4143,25682.223
2018-12-31 04:25:29,ECOM_200,Clothes,USA,Mobile,iOS,3493.5171,1522.9456,10066.0151,13889.4552
2018-12-31 04:25:29,ECOM_200,Shoes,USA,Mobile,iOS,1384.348,2237.2176,7158.8148,17688.9483
2018-12-31 04:25:29,ECOM_200,Clothes,Canada,Mobile,iOS,1824.5501,1916.8872,12762.906,10843.8866
2018-12-31 04:25:29,ECOM_200,Shoes,Canada,Mobile,iOS,2832.1192,1725.3567,14435.3237,13585.4879
2018-12-31 04:25:29,ECOM_200,Clothes,GreatBritain,Mobile,iOS,1666.4858,2709.8436,17189.1989,14142.9286
2018-12-31 04:25:29,ECOM_200,Shoes,GreatBritain,Mobile,iOS,1879.1124,1619.6118,14433.222,25003.853
2019-01-01 04:25:29,ECOM_200,Clothes,USA,Mobile,iOS,3427.5168,1526.6957,10595.9798,14337.4731
2019-01-01 04:25:29,ECOM_200,Shoes,USA,Mobile,iOS,1364.4112,2267.8614,7555.6443,18784.7583
2019-01-01 04:25:29,ECOM_200,Clothes,Canada,Mobile,iOS,1923.757,1921.2633,13139.2662,11091.8013
2019-01-01 04:25:29,ECOM_200,Shoes,Canada,Mobile,iOS,2837.3132,1695.4599,15116.9482,13942.9456
2019-01-01 04:25:29,ECOM_200,Clothes,GreatBritain,Mobile,iOS,1582.5084,2799.4063,16951.6781,13963.0939
2019-01-01 04:25:29,ECOM_200,Shoes,GreatBritain,Mobile,iOS,1813.4088,1566.4532,14893.7845,24513.946
2019-01-02 04:25:29,ECOM_200,Clothes,USA,Mobile,iOS,3459.646,1518.3741,11256.1538,14902.7134
2019-01-02 04:25:29,ECOM_200,Shoes,USA,Mobile,iOS,1358.3552,2336.416,7870.1764,19880.9431
2019-01-02 04:25:29,ECOM_200,Clothes,Canada,Mobile,iOS,2015.352,1914.2611,13352.6768,11597.4245
2019-01-02 04:25:29,ECOM_200,Shoes,Canada,Mobile,iOS,2917.2167,1730.6043,16116.1644,14783.517
2019-01-02 04:25:29,ECOM_200,Clothes,GreatBritain,Mobile,iOS,1612.3371,2915.2971,17276.6976,14033.5362
2019-01-02 04:25:29,ECOM_200,Shoes,GreatBritain,Mobile,iOS,1855.7112,1534.1345,14981.4208,24614.8137
2019-01-03 04:25:29,ECOM_200,Clothes,USA,Mobile,iOS,3460.3883,1530.7046,11809.8633,15643.9768
2019-01-03 04:25:29,ECOM_200,Shoes,USA,Mobile,iOS,1369.242,2255.1373,8233.5515,20519.8712
2019-01-03 04:25:29,ECOM_200,Clothes,Canada,Mobile,iOS,2111.8231,1998.0472,13260.3533,12308.5016
2019-01-03 04:25:29,ECOM_200,Shoes,Canada,Mobile,iOS,2936.6695,1724.6917,16470.3704,15213.3386
2019-01-03 04:25:29,ECOM_200,Clothes,GreatBritain,Mobile,iOS,1607.281,2944.0216,17573.5278,14880.2858
2019-01-03 04:25:29,ECOM_200,Shoes,GreatBritain,Mobile,iOS,1885.9448,1538.185,15463.829,25434.114
2019-01-04 04:25:29,ECOM_200,Clothes,USA,Mobile,iOS,3281.1853,1495.0211,12067.7659,16329.2929
2019-01-04 04:25:29,ECOM_200,Shoes,USA,Mobile,iOS,1373.6375,2402.514,8450.1084,21499.5612
2019-01-04 04:25:29,ECOM_200,Clothes,Canada,Mobile,iOS,2165.7185,2017.2153,13684.5929,12755.6853
2019-01-04 04:25:29,ECOM_200,Shoes,Canada,Mobile,iOS,3015.011,1707.2186,17065.9999,16093.9472
2019-01-04 04:25:29,ECOM_200,Clothes,GreatBritain,Mobile,iOS,1615.5305,2964.7148,18297.3392,14867.1054
2019-01-04 04:25:29,ECOM_200,Shoes,GreatBritain,Mobile,iOS,1818.6632,1536.1708,15549.739,27030.7095
2019-01-05 04:25:29,ECOM_200,Clothes,USA,Mobile,iOS,3505.4901,1549.4742,12509.6887,17228.4174
2019-01-05 04:25:29,ECOM_200,Shoes,USA,Mobile,iOS,1390.9311,2345.3559,8710.6798,21584.5243
2019-01-05 04:25:29,ECOM_200,Clothes,Canada,Mobile,iOS,2187.3149,2060.4684,13991.1252,12548.2903
2019-01-05 04:25:29,ECOM_200,Shoes,Canada,Mobile,iOS,3090.3902,1691.96,17223.8849,15923.5361
2019-01-05 04:25:29,ECOM_200,Clothes,GreatBritain,Mobile,iOS,1622.7853,2950.1991,18212.0847,15246.1436
2019-01-05 04:25:29,ECOM_200,Shoes,GreatBritain,Mobile,iOS,1843.5328,1535.7461,15696.2893,26983.2412
2019-01-06 04:25:29,ECOM_200,Clothes,USA,Mobile,iOS,3447.3117,1572.3115,13219.0685,17480.5542
2019-01-06 04:25:29,ECOM_200,Shoes,USA,Mobile,iOS,1387.6692,2317.0194,9096.451,22830.743
2019-01-06 04:25:29,ECOM_200,Clothes,Canada,Mobile,iOS,2128.1328,2072.5074,13931.1397,12591.2392
2019-01-06 04:25:29,ECOM_200,Shoes,Canada,Mobile,iOS,3007.0736,1678.1406,16753.4357,16111.6159
2019-01-06 04:25:29,ECOM_200,Clothes,GreatBritain,Mobile,iOS,1610.0871,3065.3106,18238.4393,15056.4454
2019-01-06 04:25:29,ECOM_200,Shoes,GreatBritain,Mobile,iOS,1828.0876,1584.8675,15689.5454,26284.5882
2019-01-07 04:25:29,ECOM_200,Clothes,USA,Mobile,iOS,3310.5843,1536.766,13061.7999,17559.4863
2019-01-07 04:25:29,ECOM_200,Shoes,USA,Mobile,iOS,1364.8734,2269.0336,8988.3638,23104.0703
2019-01-07 04:25:29,ECOM_200,Clothes,Canada,Mobile,iOS,2166.6118,2091.8201,14273.4079,12452.2607
2019-01-07 04:25:29,ECOM_200,Shoes,Canada,Mobile,iOS,3196.7748,1693.3992,17467.782,15719.8874
2019-01-07 04:25:29,ECOM_200,Clothes,GreatBritain,Mobile,iOS,1641.8992,3067.9159,17758.0779,15165.8397
2019-01-07 04:25:29,ECOM_200,Shoes,GreatBritain,Mobile,iOS,1885.244,1556.9142,15960.6982,26196.8716
2019-01-08 04:25:29,ECOM_200,Clothes,USA,Mobile,iOS,3401.1725,1472.9237,13293.2993,17503.3441
2019-01-08 04:25:29,ECOM_200,Shoes,USA,Mobile,iOS,1378.0055,2384.3644,9070.9843,22605.8451
2019-01-08 04:25:29,ECOM_200,Clothes,Canada,Mobile,iOS,2239.4785,2124.2977,14402.3188,12797.5838
2019-01-08 04:25:29,ECOM_200,Shoes,Canada,Mobile,iOS,3183.2436,1640.5477,17199.24,16293.2778
2019-01-08 04:25:29,ECOM_200,Clothes,GreatBritain,Mobile,iOS,1683.3309,2986.7233,16983.4733,15126.4459
2019-01-08 04:25:29,ECOM_200,Shoes,GreatBritain,Mobile,iOS,1908.4681,1590.0475,16126.8471,24450.2385
2019-01-09 04:25:29,ECOM_200,Clothes,USA,Mobile,iOS,3290.563,1538.2055,12798.8467,17371.5597
2019-01-09 04:25:29,ECOM_200,Shoes,USA,Mobile,iOS,1370.6881,2293.9484,9098.3815,22564.986
2019-01-09 04:25:29,ECOM_200,Clothes,Canada,Mobile,iOS,2314.0621,2134.4277,14704.9625,13683.7378
2019-01-09 04:25:29,ECOM_200,Shoes,Canada,Mobile,iOS,3164.7844,1667.9619,18101.1803,16828.8874
2019-01-09 04:25:29,ECOM_200,Clothes,GreatBritain,Mobile,iOS,1604.3417,2989.8754,15838.073,14946.2753
2019-01-09 04:25:29,ECOM_200,Shoes,GreatBritain,Mobile,iOS,1847.9468,1550.5335,15500.584,23011.5462
2019-01-10 04:25:29,ECOM_200,Clothes,USA,Mobile,iOS,3422.0623,1531.4819,13520.8994,18242.2432
2019-01-10 04:25:29,ECOM_200,Shoes,USA,Mobile,iOS,1412.2227,2372.6889,9416.3376,23852.0501
2019-01-10 04:25:29,ECOM_200,Clothes,Canada,Mobile,iOS,2326.0972,2144.3173,15139.2383,13626.1226
2019-01-10 04:25:29,ECOM_200,Shoes,Canada,Mobile,iOS,3293.0807,1670.9413,18181.7409,17089.1055
2019-01-10 04:25:29,ECOM_200,Clothes,GreatBritain,Mobile,iOS,1610.5042,2886.2649,14609.2811,14331.8504
2019-01-10 04:25:29,ECOM_200,Shoes,GreatBritain,Mobile,iOS,1872.7869,1542.2081,15329.1687,21406.8737
2019-01-11 04:25:29,ECOM_200,Clothes,USA,Mobile,iOS,3376.7075,1497.5088,14029.7839,18968.1326
2019-01-11 04:25:29,ECOM_200,Shoes,USA,Mobile,iOS,1377.3512,2317.9045,9801.5809,23734.3687
2019-01-11 04:25:29,ECOM_200,Clothes,Canada,Mobile,iOS,2357.1068,2228.3496,15553.5532,13457.4348
2019-01-11 04:25:29,ECOM_200,Shoes,Canada,Mobile,iOS,3284.016,1666.2684,18267.427,16800.0349
2019-01-11 04:25:29,ECOM_200,Clothes,GreatBritain,Mobile,iOS,1710.0438,2721.5006,13389.4815,13626.2635
2019-01-11 04:25:29,ECOM_200,Shoes,GreatBritain,Mobile,iOS,1867.9138,1547.4492,14805.4661,19609.7094
2019-01-12 04:25:29,ECOM_200,Clothes,USA,Mobile,iOS,3362.4999,1528.2905,14272.9649,18898.1129
2019-01-12 04:25:29,ECOM_200,Shoes,USA,Mobile,iOS,1400.381,2225.4563,9844.5861,24734.6748
2019-01-12 04:25:29,ECOM_200,Clothes,Canada,Mobile,iOS,2270.381,2158.0781,15359.4733,13234.5443
2019-01-12 04:25:29,ECOM_200,Shoes,Canada,Mobile,iOS,3280.0411,1694.8336,17915.7136,16333.2832
2019-01-12 04:25:29,ECOM_200,Clothes,GreatBritain,Mobile,iOS,1573.3276,2635.127,12723.0192,13119.5939
